,,Jan 1 – Dec 31 2021,84.63%,40980
,,Jan 1 – Dec 31 2022,84.05%,43362
,,Jan 1 – Dec 31 2023,84.06%,44302
,,Jan 1 – Dec 31 2024,82.25%,47929
,Colorado,Jan 1 – Dec 31 2018,84.07%,13182
,,Jan 1 – Dec 31 2019,84.93%,14084
,,Jan 1 – Dec 31 2020,83.42%,15914
,,Jan 1 – Dec 31 2021,85.57%,18119
,,Jan 1 – Dec 31 2022,84.83%,20930
,,Jan 1 – Dec 31 2023,84.69%,24143
,,Jan 1 – Dec 31 2024,84.22%,24195
,Indiana,Jan 1 – Dec 31 2018,82.58%,26285
,,Jan 1 – Dec 31 2019,84.89%,28102
,,Jan 1 – Dec 31 2020,82.86%,28775
,,Jan 1 – Dec 31 2021,83.76%,32712
,,Jan 1 – Dec 31 2022,83.71%,34739
,,Jan 1 – Dec 31 2023,83.79%,36092
,,Jan 1 – Dec 31 2024,83.31%,36781
,California,Jan 1 – Dec 31 2018,82.83%,29387
,,Jan 1 – Dec 31 2019,84.20%,38638
,,Jan 1 – Dec 31 2020,82.06%,48899
,,Jan 1 – Dec 31 2021,82.78%,56358
,,Jan 1 – Dec 31 2022,82.80%,62782
,,Jan 1 – Dec 31 2023,83.70%,71212
,,Jan 1 – Dec 31 2024,83.78%,83542
,Minnesota,Jan 1 – Dec 31 2018,83.99%,27666
,,Jan 1 – Dec 31 2019,84.33%,28363
,,Jan 1 – Dec 31 2020,81.70%,26591
,,Jan 1 – Dec 31 2021,81.85%,28488
,,Jan 1 – Dec 31 2022,81.00%,29599
,,Jan 1 – Dec 31 2023,80.36%,30250
,,Jan 1 – Dec 31 2024,79.91%,30569
,Utah,Jan 1 – Dec 31 2018,82.40%,1074
,,Jan 1 – Dec 31 2019,86.94%,4350
,,Jan 1 – Dec 31 2020,86.33%,4300
,,Jan 1 – Dec 31 2021,87.82%,4473
,,Jan 1 – Dec 31 2022,87.48%,4745
,,Jan 1 – Dec 31 2023,86.37%,4916
,,Jan 1 – Dec 31 2024,85.55%,4769
,Vermont,Jan 1 – Dec 31 2018,90.89%,384
,,Jan 1 – Dec 31 2019,90.97%,565
,,Jan 1 – Dec 31 2020,89.50%,762
,,Jan 1 – Dec 31 2021,89.81%,530
,,Jan 1 – Dec 31 2022,87.62%,541
,,Jan 1 – Dec 31 2023,88.35%,601
,,Jan 1 – Dec 31 2024,89.00%,618
,Ohio,Jan 1 – Dec 31 2018,80.86%,49532
,,Jan 1 – Dec 31 2019,82.94%,52994
,,Jan 1 – Dec 31 2020,81.70%,53331
,,Jan 1 – Dec 31 2021,82.40%,57323
,,Jan 1 – Dec 31 2022,81.14%,62473
,,Jan 1 – Dec 31 2023,81.40%,80328
,,Jan 1 – Dec 31 2024,81.61%,93111
,Georgia,Jan 1 – Dec 31 2018,82.86%,11187
,,Jan 1 – Dec 31 2019,85.56%,14712
,,Jan 1 – Dec 31 2020,83.97%,15777
,,Jan 1 – Dec 31 2021,85.47%,16711
,,Jan 1 – Dec 31 2022,85.30%,17201
,,Jan 1 – Dec 31 2023,84.80%,18298
,,Jan 1 – Dec 31 2024,83.66%,19589
,North Dakota,Jan 1 – Dec 31 2018,86.51%,9360
,,Jan 1 – Dec 31 2019,87.45%,9522
,,Jan 1 – Dec 31 2020,85.44%,9581
,,Jan 1 – Dec 31 2021,85.67%,9625
,,Jan 1 – Dec 31 2022,84.49%,10162
,,Jan 1 – Dec 31 2023,84.37%,10140
,,Jan 1 – Dec 31 2024,82.78%,10889
,Florida,Jan 1 – Dec 31 2018,78.89%,14370
,,Jan 1 – Dec 31 2019,84.26%,17187
,,Jan 1 – Dec 31 2020,81.29%,18857
,,Jan 1 – Dec 31 2021,82.86%,26994
,,Jan 1 – Dec 31 2022,81.24%,40002
,,Jan 1 – Dec 31 2023,82.05%,47557
,,Jan 1 – Dec 31 2024,81.09%,49920
,Idaho,Jan 1 – Dec 31 2018,84.34%,7182
,,Jan 1 – Dec 31 2019,85.62%,7415
,,Jan 1 – Dec 31 2020,83.86%,7685
,,Jan 1 – Dec 31 2021,84.33%,7544
,,Jan 1 – Dec 31 2022,82.14%,11273
,,Jan 1 – Dec 31 2023,80.85%,11503
,,Jan 1 – Dec 31 2024,78.07%,11953
,Washington,Jan 1 – Dec 31 2018,79.03%,7417
,,Jan 1 – Dec 31 2019,83.93%,7417
,,Jan 1 – Dec 31 2020,80.68%,7945
,,Jan 1 – Dec 31 2021,80.11%,7719
,,Jan 1 – Dec 31 2022,79.91%,8082
,,Jan 1 – Dec 31 2023,79.99%,10302
,,Jan 1 – Dec 31 2024,77.61%,10708
,Virginia,Jan 1 – Dec 31 2018,85.88%,12328
,,Jan 1 – Dec 31 2019,85.98%,14141
,,Jan 1 – Dec 31 2020,83.67%,14697
,,Jan 1 – Dec 31 2021,84.28%,15487
,,Jan 1 – Dec 31 2022,83.96%,18020
,,Jan 1 – Dec 31 2023,82.74%,19144
,,Jan 1 – Dec 31 2024,81.14%,20422
,Arkansas,Jan 1 – Dec 31 2018,85.50%,3317
,,Jan 1 – Dec 31 2019,84.14%,5159
,,Jan 1 – Dec 31 2020,80.10%,5402
,,Jan 1 – Dec 31 2021,79.97%,6671
,,Jan 1 – Dec 31 2022,79.85%,7405
,,Jan 1 – Dec 31 2023,80.26%,8180
,,Jan 1 – Dec 31 2024,80.98%,8384
,Texas,Jan 1 – Dec 31 2018,85.88%,120205
,,Jan 1 – Dec 31 2019,86.58%,121539
,,Jan 1 – Dec 31 2020,84.34%,120593
,,Jan 1 – Dec 31 2021,85.27%,134350
,,Jan 1 – Dec 31 2022,84.98%,141438
,,Jan 1 – Dec 31 2023,84.81%,151458
,,Jan 1 – Dec 31 2024,83.90%,165386
,South Dakota,Jan 1 – Dec 31 2018,88.41%,6171
,,Jan 1 – Dec 31 2019,89.02%,6145
,,Jan 1 – Dec 31 2020,87.16%,5848
,,Jan 1 – Dec 31 2021,86.79%,5669
,,Jan 1 – Dec 31 2022,84.43%,6024
,,Jan 1 – Dec 31 2023,85.52%,6105
,,Jan 1 – Dec 31 2024,83.71%,6211
,Armed Forces Pacific,Jan 1 – Dec 31 2018,-,10 or fewer
,,Jan 1 – Dec 31 2019,-,10 or fewer
,,Jan 1 – Dec 31 2020,-,10 or fewer
,,Jan 1 – Dec 31 2021,-,10 or fewer
,,Jan 1 – Dec 31 2022,-,10 or fewer
,,Jan 1 – Dec 31 2023,-,10 or fewer
,,Jan 1 – Dec 31 2024,-,10 or fewer
,Marshall Islands,Jan 1 – Dec 31 2018,-,10 or fewer
,,Jan 1 – Dec 31 2019,-,10 or fewer
,,Jan 1 – Dec 31 2020,-,10 or fewer
,,Jan 1 – Dec 31 2021,-,10 or fewer
,,Jan 1 – Dec 31 2022,-,10 or fewer
,,Jan 1 – Dec 31 2023,-,10 or fewer
,,Jan 1 – Dec 31 2024,-,10 or fewer
,Mississippi,Jan 1 – Dec 31 2018,84.90%,8284
,,Jan 1 – Dec 31 2019,85.45%,10618
,,Jan 1 – Dec 31 2020,84.34%,11258
,,Jan 1 – Dec 31 2021,85.35%,12678
,,Jan 1 – Dec 31 2022,84.62%,13260
,,Jan 1 – Dec 31 2023,84.66%,14260
,,Jan 1 – Dec 31 2024,83.59%,14838
,Maryland,Jan 1 – Dec 31 2018,84.06%,4403
,,Jan 1 – Dec 31 2019,85.60%,4797
,,Jan 1 – Dec 31 2020,83.96%,4739
,,Jan 1 – Dec 31 2021,85.60%,5284
,,Jan 1 – Dec 31 2022,86.41%,5439
,,Jan 1 – Dec 31 2023,85.11%,5542
,,Jan 1 – Dec 31 2024,84.76%,5694
,Nebraska,Jan 1 – Dec 31 2018,79.29%,2081
,,Jan 1 – Dec 31 2019,82.26%,2204
,,Jan 1 – Dec 31 2020,81.50%,2406
,,Jan 1 – Dec 31 2021,83.17%,2454
,,Jan 1 – Dec 31 2022,83.97%,2414
,,Jan 1 – Dec 31 2023,83.64%,2518
,,Jan 1 – Dec 31 2024,80.75%,3028
,Kansas,Jan 1 – Dec 31 2018,88.31%,4782
,,Jan 1 – Dec 31 2019,89.12%,4891
,,Jan 1 – Dec 31 2020,87.31%,4673
,,Jan 1 – Dec 31 2021,87.83%,4750
,,Jan 1 – Dec 31 2022,88.02%,4890
,,Jan 1 – Dec 31 2023,87.32%,5843
,,Jan 1 – Dec 31 2024,83.95%,6120
,Arizona,Jan 1 – Dec 31 2018,78.81%,1147
,,Jan 1 – Dec 31 2019,82.83%,1281
,,Jan 1 – Dec 31 2020,79.28%,1197
,,Jan 1 – Dec 31 2021,79.61%,1815
,,Jan 1 – Dec 31 2022,83.20%,4929
,,Jan 1 – Dec 31 2023,81.91%,5611
,,Jan 1 – Dec 31 2024,80.97%,5980
,New Mexico,Jan 1 – Dec 31 2018,81.12%,625
,,Jan 1 – Dec 31 2019,83.87%,657
,,Jan 1 – Dec 31 2020,80.26%,694
,,Jan 1 – Dec 31 2021,75.33%,454
,,Jan 1 – Dec 31 2022,79.07%,172
,,Jan 1 – Dec 31 2023,77.81%,311
,,Jan 1 – Dec 31 2024,75.64%,390
,Armed Forces Africa,Jan 1 – Dec 31 2018,-,10 or fewer
,,Jan 1 – Dec 31 2019,-,10 or fewer
,,Jan 1 – Dec 31 2020,-,10 or fewer
,,Jan 1 – Dec 31 2021,-,10 or fewer
,,Jan 1 – Dec 31 2022,-,10 or fewer
,,Jan 1 – Dec 31 2023,-,10 or fewer
,,Jan 1 – Dec 31 2024,-,10 or fewer
,Hawaii,Jan 1 – Dec 31 2018,85.47%,2760
,,Jan 1 – Dec 31 2019,86.03%,2692
,,Jan 1 – Dec 31 2020,83.88%,2401
,,Jan 1 – Dec 31 2021,83.20%,2381
,,Jan 1 – Dec 31 2022,84.43%,2846
,,Jan 1 – Dec 31 2023,81.05%,3477
,,Jan 1 – Dec 31 2024,79.19%,3853
,Alabama,Jan 1 – Dec 31 2018,85.15%,1488
,,Jan 1 – Dec 31 2019,87.08%,1625
,,Jan 1 – Dec 31 2020,83.97%,1541
,,Jan 1 – Dec 31 2021,84.18%,2427
,,Jan 1 – Dec 31 2022,83.52%,2615
,,Jan 1 – Dec 31 2023,83.07%,2876
,,Jan 1 – Dec 31 2024,84.53%,2870
,Wyoming,Jan 1 – Dec 31 2018,84.85%,1578
,,Jan 1 – Dec 31 2019,84.31%,1740
,,Jan 1 – Dec 31 2020,83.73%,1795
,,Jan 1 – Dec 31 2021,83.81%,1847
,,Jan 1 – Dec 31 2022,83.14%,1880
,,Jan 1 – Dec 31 2023,83.01%,2037
,,Jan 1 – Dec 31 2024,80.69%,1947
,North Carolina,Jan 1 – Dec 31 2018,85.88%,29226
,,Jan 1 – Dec 31 2019,86.52%,34276
,,Jan 1 – Dec 31 2020,84.37%,43096
,,Jan 1 – Dec 31 2021,84.98%,45234
,,Jan 1 – Dec 31 2022,85.09%,48807
,,Jan 1 – Dec 31 2023,85.63%,51569
,,Jan 1 – Dec 31 2024,83.83%,53297
,Nevada,Jan 1 – Dec 31 2018,80.43%,2963
,,Jan 1 – Dec 31 2019,83.73%,4013
,,Jan 1 – Dec 31 2020,82.70%,4103
,,Jan 1 – Dec 31 2021,81.72%,4217
,,Jan 1 – Dec 31 2022,82.50%,4463
,,Jan 1 – Dec 31 2023,81.99%,4364
,,Jan 1 – Dec 31 2024,81.17%,4626
,Oklahoma,Jan 1 – Dec 31 2018,78.54%,4599
,,Jan 1 – Dec 31 2019,83.70%,4606
,,Jan 1 – Dec 31 2020,82.99%,4504
,,Jan 1 – Dec 31 2021,82.34%,4955
,,Jan 1 – Dec 31 2022,82.13%,6708
,,Jan 1 – Dec 31 2023,82.33%,10737
,,Jan 1 – Dec 31 2024,81.02%,12346
,Puerto Rico,Jan 1 – Dec 31 2018,80.00%,15
,,Jan 1 – Dec 31 2019,75.00%,24
,,Jan 1 – Dec 31 2020,95.65%,23
,,Jan 1 – Dec 31 2021,88.89%,18
,,Jan 1 – Dec 31 2022,83.33%,18
,,Jan 1 – Dec 31 2023,84.13%,63
,,Jan 1 – Dec 31 2024,79.22%,361
,South Carolina,Jan 1 – Dec 31 2018,82.05%,19180
,,Jan 1 – Dec 31 2019,82.84%,20952
,,Jan 1 – Dec 31 2020,80.31%,20890
,,Jan 1 – Dec 31 2021,80.34%,21517
,,Jan 1 – Dec 31 2022,79.13%,23098
,,Jan 1 – Dec 31 2023,77.34%,27066
,,Jan 1 – Dec 31 2024,73.37%,27375
,Montana,Jan 1 – Dec 31 2018,82.06%,1895
,,Jan 1 – Dec 31 2019,85.42%,1859
,,Jan 1 – Dec 31 2020,81.43%,1739
,,Jan 1 – Dec 31 2021,82.14%,1915
,,Jan 1 – Dec 31 2022,81.06%,2180
,,Jan 1 – Dec 31 2023,80.04%,2360
,,Jan 1 – Dec 31 2024,77.74%,3015
,Missouri,Jan 1 – Dec 31 2018,78.39%,2272
,,Jan 1 – Dec 31 2019,76.99%,3138
,,Jan 1 – Dec 31 2020,76.45%,3665
,,Jan 1 – Dec 31 2021,78.49%,4250
,,Jan 1 – Dec 31 2022,79.38%,4399
,,Jan 1 – Dec 31 2023,82.80%,6471
,,Jan 1 – Dec 31 2024,80.72%,7283
,Alaska,Jan 1 – Dec 31 2018,81.50%,173
,,Jan 1 – Dec 31 2019,80.70%,171
,,Jan 1 – Dec 31 2020,76.52%,132
,,Jan 1 – Dec 31 2021,74.17%,151
,,Jan 1 – Dec 31 2022,77.22%,158
,,Jan 1 – Dec 31 2023,78.08%,146
,,Jan 1 – Dec 31 2024,67.16%,134
,Tennessee,Jan 1 – Dec 31 2018,83.60%,2238
,,Jan 1 – Dec 31 2019,84.46%,2213
,,Jan 1 – Dec 31 2020,83.70%,2853
,,Jan 1 – Dec 31 2021,83.45%,3342
,,Jan 1 – Dec 31 2022,81.96%,3964
,,Jan 1 – Dec 31 2023,81.30%,4753
,,Jan 1 – Dec 31 2024,81.14%,6401
,New Jersey,Jan 1 – Dec 31 2018,80.04%,4039
,,Jan 1 – Dec 31 2019,81.29%,4324
,,Jan 1 – Dec 31 2020,76.77%,5376
,,Jan 1 – Dec 31 2021,77.84%,6556
,,Jan 1 – Dec 31 2022,78.79%,7729
,,Jan 1 – Dec 31 2023,76.45%,8420
,,Jan 1 – Dec 31 2024,75.93%,11358
,"American Samoa, South Pacific",Jan 1 – Dec 31 2018,-,10 or fewer
,,Jan 1 – Dec 31 2019,-,10 or fewer
,,Jan 1 – Dec 31 2020,-,10 or fewer
,,Jan 1 – Dec 31 2021,-,10 or fewer
,,Jan 1 – Dec 31 2022,-,10 or fewer
,,Jan 1 – Dec 31 2023,-,10 or fewer
,,Jan 1 – Dec 31 2024,-,10 or fewer
,"Total: Total includes all data under the ? 1 and &lt; 2 Years bucket, including data from rows not currently displayed.",Jan 1 – Dec 31 2018,83.71%,710894
,,Jan 1 – Dec 31 2019,85.51%,785419
,,Jan 1 – Dec 31 2020,83.45%,821214
,,Jan 1 – Dec 31 2021,84.14%,891681
,,Jan 1 – Dec 31 2022,83.65%,979588
,,Jan 1 – Dec 31 2023,83.47%,1075255
,,Jan 1 – Dec 31 2024,82.70%,1164544
? 2 and < 3 Years,Connecticut,Jan 1 – Dec 31 2018,97.90%,4187
,,Jan 1 – Dec 31 2019,97.91%,4453
,,Jan 1 – Dec 31 2020,97.80%,4085
,,Jan 1 – Dec 31 2021,97.31%,3976
,,Jan 1 – Dec 31 2022,97.25%,4617
,,Jan 1 – Dec 31 2023,97.35%,5090
,,Jan 1 – Dec 31 2024,98.41%,12086
,Maine,Jan 1 – Dec 31 2018,95.77%,2079
,,Jan 1 – Dec 31 2019,95.65%,5194
,,Jan 1 – Dec 31 2020,96.41%,4676
,,Jan 1 – Dec 31 2021,96.83%,5048
,,Jan 1 – Dec 31 2022,96.71%,5600
,,Jan 1 – Dec 31 2023,96.00%,5745
,,Jan 1 – Dec 31 2024,95.94%,6059
,Delaware,Jan 1 – Dec 31 2018,97.71%,4799
,,Jan 1 – Dec 31 2019,97.54%,5239
,,Jan 1 – Dec 31 2020,97.29%,5236
,,Jan 1 – Dec 31 2021,96.60%,6120
,,Jan 1 – Dec 31 2022,96.38%,6207
,,Jan 1 – Dec 31 2023,95.39%,6700
,,Jan 1 – Dec 31 2024,94.98%,6914
,New Hampshire,Jan 1 – Dec 31 2018,96.35%,4055
,,Jan 1 – Dec 31 2019,96.34%,4510
,,Jan 1 – Dec 31 2020,96.69%,4234
,,Jan 1 – Dec 31 2021,96.08%,4591
,,Jan 1 – Dec 31 2022,95.86%,4859
,,Jan 1 – Dec 31 2023,95.68%,5114
,,Jan 1 – Dec 31 2024,95.47%,5323
,Massachusetts,Jan 1 – Dec 31 2018,97.72%,14710
,,Jan 1 – Dec 31 2019,97.85%,15522
,,Jan 1 – Dec 31 2020,97.75%,13763
,,Jan 1 – Dec 31 2021,97.29%,15065
,,Jan 1 – Dec 31 2022,97.19%,17056
,,Jan 1 – Dec 31 2023,97.19%,20427
,,Jan 1 – Dec 31 2024,96.96%,23499
,Iowa,Jan 1 – Dec 31 2018,97.66%,15812
,,Jan 1 – Dec 31 2019,97.99%,16139
,,Jan 1 – Dec 31 2020,98.09%,15634
,,Jan 1 – Dec 31 2021,97.87%,16560
,,Jan 1 – Dec 31 2022,97.62%,17791
,,Jan 1 – Dec 31 2023,97.40%,19396
,,Jan 1 – Dec 31 2024,96.85%,21982
,Wisconsin,Jan 1 – Dec 31 2018,95.11%,34402
,,Jan 1 – Dec 31 2019,95.64%,38340
,,Jan 1 – Dec 31 2020,96.61%,35237
,,Jan 1 – Dec 31 2021,96.09%,37902
,,Jan 1 – Dec 31 2022,95.74%,39590
,,Jan 1 – Dec 31 2023,95.25%,40649
,,Jan 1 – Dec 31 2024,94.76%,41283
,Pennsylvania,Jan 1 – Dec 31 2018,96.51%,32909
,,Jan 1 – Dec 31 2019,96.43%,35499
,,Jan 1 – Dec 31 2020,96.81%,33305
,,Jan 1 – Dec 31 2021,95.94%,39526
,,Jan 1 – Dec 31 2022,95.80%,41761
,,Jan 1 – Dec 31 2023,95.11%,44049
,,Jan 1 – Dec 31 2024,94.36%,45285
,Rhode Island,Jan 1 – Dec 31 2018,98.49%,1057
,,Jan 1 – Dec 31 2019,98.39%,1055
,,Jan 1 – Dec 31 2020,98.33%,897
,,Jan 1 – Dec 31 2021,97.88%,942
,,Jan 1 – Dec 31 2022,98.50%,1332
,,Jan 1 – Dec 31 2023,98.97%,1935
,,Jan 1 – Dec 31 2024,99.07%,5729
,Louisiana,Jan 1 – Dec 31 2018,97.48%,12598
,,Jan 1 – Dec 31 2019,97.66%,12931
,,Jan 1 – Dec 31 2020,97.61%,12175
,,Jan 1 – Dec 31 2021,97.04%,12854
,,Jan 1 – Dec 31 2022,96.46%,15017
,,Jan 1 – Dec 31 2023,96.22%,17370
,,Jan 1 – Dec 31 2024,95.71%,18978
,Illinois,Jan 1 – Dec 31 2018,95.12%,28205
,,Jan 1 – Dec 31 2019,94.36%,40963
,,Jan 1 – Dec 31 2020,94.25%,38486
,,Jan 1 – Dec 31 2021,93.76%,42498
,,Jan 1 – Dec 31 2022,93.89%,46998
,,Jan 1 – Dec 31 2023,93.19%,49574
,,Jan 1 – Dec 31 2024,92.90%,51813
,Kentucky,Jan 1 – Dec 31 2018,96.15%,11765
,,Jan 1 – Dec 31 2019,96.59%,13473
,,Jan 1 – Dec 31 2020,97.48%,14753
,,Jan 1 – Dec 31 2021,96.75%,17964
,,Jan 1 – Dec 31 2022,96.16%,20730
,,Jan 1 – Dec 31 2023,95.76%,22432
,,Jan 1 – Dec 31 2024,95.25%,24755
,New York,Jan 1 – Dec 31 2018,96.67%,19259
,,Jan 1 – Dec 31 2019,97.25%,21196
,,Jan 1 – Dec 31 2020,97.75%,21005
,,Jan 1 – Dec 31 2021,97.28%,24453
,,Jan 1 – Dec 31 2022,97.09%,26250
,,Jan 1 – Dec 31 2023,96.68%,27856
,,Jan 1 – Dec 31 2024,96.40%,30612
,West Virginia,Jan 1 – Dec 31 2018,95.98%,2836
,,Jan 1 – Dec 31 2019,96.56%,3751
,,Jan 1 – Dec 31 2020,97.21%,3834
,,Jan 1 – Dec 31 2021,96.38%,4472
,,Jan 1 – Dec 31 2022,96.67%,5706
,,Jan 1 – Dec 31 2023,96.02%,7568
,,Jan 1 – Dec 31 2024,95.71%,9223
,Oregon,Jan 1 – Dec 31 2018,94.79%,14741
,,Jan 1 – Dec 31 2019,95.80%,16109
,,Jan 1 – Dec 31 2020,95.91%,14118
,,Jan 1 – Dec 31 2021,94.96%,15315
,,Jan 1 – Dec 31 2022,94.46%,16306
,,Jan 1 – Dec 31 2023,93.88%,16999
,,Jan 1 – Dec 31 2024,93.10%,19812
,Michigan,Jan 1 – Dec 31 2018,95.10%,22535
,,Jan 1 – Dec 31 2019,95.05%,23063
,,Jan 1 – Dec 31 2020,96.22%,31091
,,Jan 1 – Dec 31 2021,95.17%,34633
,,Jan 1 – Dec 31 2022,95.09%,37037
,,Jan 1 – Dec 31 2023,94.34%,38591
,,Jan 1 – Dec 31 2024,93.78%,42477
,Colorado,Jan 1 – Dec 31 2018,96.11%,11120
,,Jan 1 – Dec 31 2019,96.36%,11443
,,Jan 1 – Dec 31 2020,96.70%,11228
,,Jan 1 – Dec 31 2021,96.50%,14552
,,Jan 1 – Dec 31 2022,95.86%,16728
,,Jan 1 – Dec 31 2023,95.74%,19412
,,Jan 1 – Dec 31 2024,95.34%,19427
,Indiana,Jan 1 – Dec 31 2018,95.36%,21315
,,Jan 1 – Dec 31 2019,95.94%,22499
,,Jan 1 – Dec 31 2020,96.11%,21887
,,Jan 1 – Dec 31 2021,94.97%,26818
,,Jan 1 – Dec 31 2022,94.55%,29459
,,Jan 1 – Dec 31 2023,94.66%,30779
,,Jan 1 – Dec 31 2024,94.62%,32060
,California,Jan 1 – Dec 31 2018,94.54%,24424
,,Jan 1 – Dec 31 2019,95.90%,30088
,,Jan 1 – Dec 31 2020,96.55%,36558
,,Jan 1 – Dec 31 2021,95.67%,45586
,,Jan 1 – Dec 31 2022,95.89%,51394
,,Jan 1 – Dec 31 2023,96.05%,58054
,,Jan 1 – Dec 31 2024,95.81%,70446
,Minnesota,Jan 1 – Dec 31 2018,95.39%,22653
,,Jan 1 – Dec 31 2019,94.86%,23917
,,Jan 1 – Dec 31 2020,94.73%,21000
,,Jan 1 – Dec 31 2021,93.28%,24213
,,Jan 1 – Dec 31 2022,92.97%,25540
,,Jan 1 – Dec 31 2023,92.07%,26025
,,Jan 1 – Dec 31 2024,91.20%,27387
,Utah,Jan 1 – Dec 31 2018,97.12%,626
,,Jan 1 – Dec 31 2019,97.61%,3473
,,Jan 1 – Dec 31 2020,98.23%,3222
,,Jan 1 – Dec 31 2021,97.34%,3500
,,Jan 1 – Dec 31 2022,97.50%,3800
,,Jan 1 – Dec 31 2023,97.38%,3821
,,Jan 1 – Dec 31 2024,96.99%,4051
,Vermont,Jan 1 – Dec 31 2018,97.90%,334
,,Jan 1 – Dec 31 2019,97.50%,480
,,Jan 1 – Dec 31 2020,98.51%,673
,,Jan 1 – Dec 31 2021,96.63%,475
,,Jan 1 – Dec 31 2022,96.34%,464
,,Jan 1 – Dec 31 2023,97.02%,470
,,Jan 1 – Dec 31 2024,96.74%,521
,Ohio,Jan 1 – Dec 31 2018,93.15%,41146
,,Jan 1 – Dec 31 2019,93.22%,44898
,,Jan 1 – Dec 31 2020,93.46%,43395
,,Jan 1 – Dec 31 2021,92.51%,49452
,,Jan 1 – Dec 31 2022,92.04%,54231
,,Jan 1 – Dec 31 2023,92.05%,68238
,,Jan 1 – Dec 31 2024,91.91%,84003
,Georgia,Jan 1 – Dec 31 2018,96.14%,9036
,,Jan 1 – Dec 31 2019,97.18%,11416
,,Jan 1 – Dec 31 2020,97.33%,12589
,,Jan 1 – Dec 31 2021,96.74%,13662
,,Jan 1 – Dec 31 2022,97.08%,13937
,,Jan 1 – Dec 31 2023,96.98%,15068
,,Jan 1 – Dec 31 2024,96.57%,15824
,North Dakota,Jan 1 – Dec 31 2018,96.78%,7495
,,Jan 1 – Dec 31 2019,96.72%,7938
,,Jan 1 – Dec 31 2020,97.12%,7778
,,Jan 1 – Dec 31 2021,96.47%,8103
,,Jan 1 – Dec 31 2022,95.83%,8304
,,Jan 1 – Dec 31 2023,95.00%,8664
,,Jan 1 – Dec 31 2024,94.07%,9397
,Florida,Jan 1 – Dec 31 2018,96.29%,12067
,,Jan 1 – Dec 31 2019,96.35%,13712
,,Jan 1 – Dec 31 2020,96.46%,14735
,,Jan 1 – Dec 31 2021,96.55%,22233
,,Jan 1 – Dec 31 2022,96.09%,32430
,,Jan 1 – Dec 31 2023,95.83%,39491
,,Jan 1 – Dec 31 2024,95.14%,43529
,Idaho,Jan 1 – Dec 31 2018,96.05%,5849
,,Jan 1 – Dec 31 2019,96.48%,5970
,,Jan 1 – Dec 31 2020,96.67%,5699
,,Jan 1 – Dec 31 2021,95.92%,6052
,,Jan 1 – Dec 31 2022,94.23%,9192
,,Jan 1 – Dec 31 2023,93.05%,9599
,,Jan 1 – Dec 31 2024,91.95%,10007
,Washington,Jan 1 – Dec 31 2018,92.60%,6160
,,Jan 1 – Dec 31 2019,93.72%,6158
,,Jan 1 – Dec 31 2020,94.47%,6144
,,Jan 1 – Dec 31 2021,93.59%,6238
,,Jan 1 – Dec 31 2022,93.03%,6633
,,Jan 1 – Dec 31 2023,92.84%,8253
,,Jan 1 – Dec 31 2024,91.56%,9247
,Virginia,Jan 1 – Dec 31 2018,95.98%,10112
,,Jan 1 – Dec 31 2019,96.52%,11855
,,Jan 1 – Dec 31 2020,96.67%,11445
,,Jan 1 – Dec 31 2021,95.60%,12552
,,Jan 1 – Dec 31 2022,95.67%,14747
,,Jan 1 – Dec 31 2023,95.41%,15505
,,Jan 1 – Dec 31 2024,94.37%,16497
,Arkansas,Jan 1 – Dec 31 2018,95.90%,2412
,,Jan 1 – Dec 31 2019,96.05%,3594
,,Jan 1 – Dec 31 2020,96.07%,3867
,,Jan 1 – Dec 31 2021,94.49%,5025
,,Jan 1 – Dec 31 2022,94.14%,5821
,,Jan 1 – Dec 31 2023,94.16%,6318
,,Jan 1 – Dec 31 2024,93.19%,6905
,Texas,Jan 1 – Dec 31 2018,96.46%,98955
,,Jan 1 – Dec 31 2019,96.65%,101999
,,Jan 1 – Dec 31 2020,96.64%,95302
,,Jan 1 – Dec 31 2021,95.99%,111716
,,Jan 1 – Dec 31 2022,95.97%,119928
,,Jan 1 – Dec 31 2023,96.12%,125907
,,Jan 1 – Dec 31 2024,95.76%,140063
,South Dakota,Jan 1 – Dec 31 2018,98.15%,4869
,,Jan 1 – Dec 31 2019,97.70%,4995
,,Jan 1 – Dec 31 2020,97.95%,4641
,,Jan 1 – Dec 31 2021,97.34%,4733
,,Jan 1 – Dec 31 2022,96.37%,4687
,,Jan 1 – Dec 31 2023,95.68%,4834
,,Jan 1 – Dec 31 2024,94.88%,5081
,Armed Forces Pacific,Jan 1 – Dec 31 2018,-,10 or fewer
,,Jan 1 – Dec 31 2019,-,10 or fewer
,,Jan 1 – Dec 31 2020,-,10 or fewer
,,Jan 1 – Dec 31 2021,-,10 or fewer
,,Jan 1 – Dec 31 2022,-,10 or fewer
,,Jan 1 – Dec 31 2023,-,10 or fewer
,,Jan 1 – Dec 31 2024,-,10 or fewer
,Marshall Islands,Jan 1 – Dec 31 2018,-,10 or fewer
,,Jan 1 – Dec 31 2019,-,10 or fewer
,,Jan 1 – Dec 31 2020,-,10 or fewer
,,Jan 1 – Dec 31 2021,-,10 or fewer
,,Jan 1 – Dec 31 2022,-,10 or fewer
,,Jan 1 – Dec 31 2023,-,10 or fewer
,,Jan 1 – Dec 31 2024,-,10 or fewer
